Subject,varimax_satisf,varimax_cog,varimax_er,Age
100206,2.51710941510377,1.77689191289341,-1.62474648780576,27
100307,0.45008563855107,0.60926042467082,1.12290210131233,27
100408,-0.449042638458397,2.01560889967627,-0.595095167075193,33
101006,0.349093706030656,-2.77616431521864,-1.48245524417089,35
101107,-0.513881887396238,0.123279721590743,-1.18136392043097,22
101309,-3.21259236310925,-1.14593188607277,-0.241324053503405,29
101410,-1.05288941173416,-0.0181330736797927,0.263648395719722,29
101915,-3.4936364992638,1.1045519698179,0.518715603962532,35
102311,0.179199623003878,-0.443588003673487,-0.0994246777684793,26
102513,1.38585565329913,1.64256289636587,-4.33906388437904,30
102614,-3.95032721892731,3.12035180207483,1.46582677120854,23
102715,-5.34817604283296,3.04805135639159,1.17012773767225,26
102816,-0.781684942240605,0.0010385300396836,0.5726700059132,30
103111,-1.65025774322701,1.49770661000161,-0.854032729958835,30
103212,0.654979129881872,1.9344892262595,0.650700009936876,34
103414,-1.22762862831292,0.161643864444855,0.312751012831363,25
103818,2.37834648185715,0.527906358566058,0.650295011283283,32
104012,-0.893418755415629,-2.28807398899361,0.393419150421891,26
104416,-4.7504550719606,3.56519660894711,1.0268516935085,31
104820,-1.30522432146617,-1.72411689087789,0.387095533092506,36
105014,-2.01816038864127,1.9240787768255,-0.214048509955512,29
105115,2.54514013038175,2.07897692131721,1.293364746172,31
105216,2.99487326439716,4.96961326130541,3.02030481354476,27
105620,0.406408566214623,3.84883315700447,2.40306735714181,34
105923,-0.302796523982344,2.64125197637177,0.0605794371255755,33
106016,-0.0034183014409212,1.72517681265091,0.331794231404033,33
106319,3.8055381343766,4.4070873608424,0.766887468274746,28
106521,-0.959786942566224,5.29870863683726,1.91552241547095,29
106824,-0.377979822316351,3.48523594568924,1.99706232852066,22
107018,-1.26799595832132,1.1047044388943,-0.0158481360890986,26
107321,0.691742228209115,4.43402035316186,1.77885383721474,25
107422,-0.751272228625114,3.68459981176336,1.83805052811483,22
107725,0.811012883419767,-3.34088868542374,-0.262924798155189,35
108020,-0.87825351811424,1.37568831432805,-0.12508768927909,22
108222,0.114102277691008,4.86798630400476,1.22852570766073,35
108525,-2.46947488476586,-3.15027648666481,-2.02994776808868,23
108828,6.18439431590313,-0.418070882996829,-0.126332050685883,32
109123,3.7781050983612,2.6095872626552,1.55237028708111,32
110007,-4.62430918924377,0.929465547373415,0.154889728617971,33
110411,-4.36253260458859,2.7201110948618,0.61484582681101,31
110613,-4.13892910725442,1.48078320691004,0.0021697084971806,29
111009,-1.53599823263893,4.07781095028825,1.11149681084925,27
111211,-0.200520195182412,2.18948196718737,-0.18307328460283,28
111312,-1.61969182114259,-1.02316923346665,-1.46821562676617,31
111413,1.61913678642198,0.812296143700927,0.41094498545926,28
111514,0.751533222405738,3.00280661789367,2.47293589818082,32
111716,-0.688661389144853,2.22592546759253,0.737826771776601,32
112112,-4.44215052062212,1.59529619157725,0.68465944875839,27
112314,0.456456877839309,0.750145355028896,-1.37615146660489,30
112516,-2.15112110921092,0.178236012763696,-0.551521963140298,33
112920,-2.21463315334072,2.19196611080583,0.005350692410772,31
113215,1.45962345516899,3.13088748021909,1.81672567675214,26
113316,0.77318754361805,0.739482797893066,0.343936218027389,25
113619,-2.25068176101798,1.97199130099754,0.301056240259402,34
113922,0.80485499766233,1.25625063700272,1.3673215427219,32
114217,-4.95965984294384,3.52485552695248,0.831322880148586,29
114419,-1.31171660761509,0.601438018333535,-2.36481973347962,33
114621,-1.81118375929406,0.228837542583875,1.00131574491341,29
114823,1.35974587735266,4.05508882727079,1.29126714772027,33
115017,-1.34464095474923,1.15258721089888,1.8722617102306,32
115320,-1.5553238247269,-1.78995852280572,0.448272501424875,34
115724,0.0060505675824082,-2.29483865826436,-0.0931423784770689,23
115825,1.12834637499653,-4.69779237697349,-0.0094775955282234,23
116221,1.09255831847349,1.10516828382565,1.25648189950208,25
117021,0.841032023645771,2.3025503658561,1.24571270564734,30
117324,-5.17014504173197,-3.13275114395529,-1.30547495095609,24
117930,-0.924781578772876,0.420611521543764,0.472913774995289,33
118124,0.314031812910397,-2.31584683446286,0.359074832287122,34
118225,-1.39255255581138,2.94472205950932,1.20673727174523,27
118528,0.31671495701078,0.649142887016431,-4.07947310216751,29
118730,0.91141964227458,-0.0108436151124471,0.597404165073763,23
118831,5.35366583569717,2.40552789279592,0.410339454756712,22
118932,2.79245665581524,2.01569687939131,2.48228605491734,26
119025,-2.37982738071807,3.13458102909803,2.14635741324246,29
119732,1.11823461816875,0.282440748898114,-0.214237777202143,33
119833,1.73815185392364,-1.29783006985372,-0.111770249727139,27
120111,-3.03149131584498,-0.789110581098524,-0.0486801763194989,28
120212,2.38388967401681,2.30578192216924,0.53993819115057,33
120414,-0.570626863658758,-1.67456417873691,-1.41411720772249,26
120515,0.0584909684173207,-0.528828999497259,1.12210921212385,26
120717,0.345813774324756,3.36921782626276,0.917650306968175,35
121416,0.32293274951341,-1.9852964965958,0.564220723552907,26
121618,3.87390599888057,-1.55722499163845,0.43921345114935,32
121921,1.34706238724467,-0.41380090236671,0.673675167158839,34
122317,-0.254178596798764,0.900013826402039,-0.779712584039397,31
122620,-0.731517552758348,-1.47099876941976,-0.0142412089909441,26
122822,-0.767601201504177,0.700325631898194,0.0433997197076858,35
123925,-1.19610878621472,2.02957434374569,2.68847049794239,26
124422,4.61744261400632,-1.48613035417838,-0.828586032550686,31
124826,-1.70161510275984,1.06477439499538,-0.410874832518082,32
125222,3.18451661941231,3.8584204270479,0.0901686202805428,26
125424,-1.67322182562009,-1.00992388518468,-0.927349420211712,33
125525,0.535913746449076,-3.78352135202944,1.4497470421851,34
126325,-2.57787993973821,0.74721597638174,2.28188074650346,28
126426,1.70986967072445,-2.36696983349479,-0.80609953572186,34
126628,-3.16894993520655,-1.15826149842415,-0.336313871947393,33
127226,1.65860470161658,-0.0567728086151107,1.35070578970179,25
127630,-0.934230167249512,3.48498610305843,0.370796150360724,25
127832,-6.09914857751159,1.21412627286323,-1.38536520907057,35
127933,-0.753497236556516,2.22680218204278,-0.862404270184099,32
128026,-1.25120287701946,1.9620959791109,0.44821833748679,30
128127,-0.434498428578272,2.28269657656593,0.463022965863923,27
128632,-1.85191566182117,-0.963590155416707,-0.392375732724288,32
128935,-0.629299441460829,2.1326782295945,-0.265363240748271,34
129028,-1.84675548752849,2.7419286675808,-0.145948468205179,30
129129,3.46853903193717,0.839297255481758,-0.301683033164419,33
129331,-0.713518781615633,3.5070507309429,-0.206187774550485,30
129634,-2.08641508520278,0.803294166672222,-0.0332688727502895,22
129937,-1.19557343673471,0.0558822403580896,0.478517920798726,29
130013,-2.59726691293779,0.685576393394014,0.937618462496442,26
130114,-5.94005644250343,3.66930154385118,0.184158490663547,27
130316,1.65193892201056,1.42355359200801,0.598004155198873,27
130417,-0.729149334410223,0.93447877536964,-0.368020280219991,27
130619,1.29543510535669,2.17404661980051,0.392778490854503,30
130720,0.411370120133382,1.93522639383196,-1.02749603260449,34
130821,-1.12089313972644,-3.13320088359647,-1.30458009129547,25
131217,-0.0185015662595427,2.58101174485126,1.41391652140368,29
131419,-0.824530967113093,1.48298638812381,0.192759511556815,28
131722,5.93337570753648,3.29472596370123,-0.719515286182879,28
131823,1.71680952797138,1.73751360070753,0.868114527523564,27
132017,0.727569903836288,1.60810663461019,0.850996536487842,23
133019,-2.58250951928652,0.535242790334077,0.086967069747329,26
133625,-0.808663264495304,2.97916225793103,0.399819422621191,30
133827,-1.92105081221639,-0.852850519679766,0.539510915352008,25
133928,0.934377141009757,-1.30182641400655,0.890410516619962,27
134021,-3.7549652800588,-0.707398985505966,-1.92722756228238,32
134223,-0.674010698735884,3.61654822777102,0.513748210404805,29
134425,-3.00620785265168,0.779949311372314,1.24947371352278,27
134728,-3.37858163597151,1.39488667655284,2.17608776944565,29
134829,1.02921652771816,-2.46091420660099,-0.530974092207694,35
135124,1.22022368369133,2.29931464911801,1.81554674893529,31
135225,-0.531252146691767,2.69660275298178,-1.07362682084649,22
135528,-1.98427818889628,0.420018270617093,0.0232418337543142,26
135629,2.45612647615188,1.05813214426979,0.28107172175989,24
135730,1.24708277048994,1.06939023733853,1.49715170824358,23
135932,-2.41795979944147,2.32299767202688,1.3105949305118,30
136227,1.26104145793261,0.869050828751577,-1.5815458956963,31
136631,-1.58673547253435,-0.695913603020699,1.17355907567818,25
136833,-1.03615793681298,1.77709343931497,0.714478488981335,33
137229,-2.46709869920275,2.03266721499127,0.36894316969726,22
137532,0.730071700526716,-0.761551705292856,1.32946572884184,32
137633,-1.644042669356,0.405404287979196,-1.87729596587749,23
138130,2.30593587598224,1.70345531612103,1.07695884328358,33
138231,0.630506396752871,-1.20630779773387,0.600022385486566,33
138332,-1.26703860607207,0.556173840205302,1.05255786739664,29
138534,-4.37558606808704,-0.557914764326016,1.31116423155106,25
138837,3.70043709459971,-4.12684406116071,2.01330771736164,23
139233,-5.26780937415105,0.419238672257912,-0.219802378901666,34
139637,-0.994855190962351,2.74561829239825,1.51828815708061,35
139839,-1.2837460302622,3.45774580081038,1.21240049614943,26
140117,1.20151293485768,-1.40179133283304,-1.72482627969044,27
140925,7.12776753801918,-5.30138312864568,-3.7584078753848,25
141422,-0.103697291749061,3.46372415524264,1.33523763600085,33
141826,-3.69921476965147,-4.10348938479781,-0.276827164798517,27
143224,-0.893692106236196,1.05212028781413,-0.916058000996419,27
143325,3.98788744267247,-1.96708172441417,-0.891769161228566,32
143830,5.14934895044809,-1.07966182396687,0.74166455473562,26
144125,-4.83200554351783,-4.9737836942712,-2.1459648551894,33
144428,3.28983928931191,2.27657858502062,1.84952573725114,25
144832,-1.15055832729446,1.51961394554817,1.30383298988492,22
144933,1.05486530559882,2.18636289411871,-0.848342418659098,27
145127,-1.18067824546659,-1.60651359881406,-0.551070864426633,23
145632,5.12897926873026,3.44908619317486,-1.47277465816085,27
146129,-3.12276894497514,1.91991162988906,1.2526431342957,24
146331,-2.40479946756997,-3.69281255948384,-1.14066247039722,26
146432,-3.59091789382553,-0.481040320027049,0.617595843761515,34
146533,0.276190183615536,1.00593841782667,2.27516981845767,28
146735,-1.05325786851139,-1.65898945651724,-0.308450784974492,34
146836,1.66119888864126,0.249977295663104,0.0553651647564221,28
146937,-1.45489991774606,3.10723433136055,-0.0118161595437686,32
147636,2.04415723483957,0.823473186246195,0.886684784904599,24
147737,5.27046918197721,1.48814708572164,0.0527388974087547,34
148032,-4.61747105803577,2.00734873349149,0.55630197537873,31
148133,3.20018279144237,3.46673488580458,-0.132981423393462,26
148335,-1.28464420723184,0.328493784890164,-1.33878447454219,31
148840,1.288896998052,2.15074261893379,0.658655186557733,23
148941,-2.7595862940863,1.10756431300676,-0.332761946608066,28
149236,0.509644671010497,5.48731567046904,2.32861724821506,23
149337,-1.88364553604899,1.34383222793648,-0.182005069448056,33
149539,-0.79105183870282,5.67260453928379,0.0751259276945793,24
149842,-1.21063890114424,1.93189510777094,-0.932588820756624,32
150019,-2.64754803915127,-0.512031975508287,1.10933302388918,27
150625,-3.42509140949003,1.47060597621996,0.44631285103121,28
150726,1.77516038727736,4.51595829810911,0.47308680946898,25
150928,0.359279741049684,1.84564705855197,-0.265218747382989,25
151021,-3.18541471358378,-0.64576601030232,2.83765892120185,32
151223,4.81845121609133,-0.100404172470886,-0.493349663771375,26
151425,-1.57166070929546,2.88989234541455,0.809758097651922,26
151627,-4.60783255130905,1.49280008838355,0.690111315024283,30
151829,-0.262110480018207,1.49527774056121,-0.190546081866562,31
151930,0.560425906524992,4.10146684683224,0.639056490008817,31
152225,-2.94418840523689,4.8473746672563,2.3961462879082,35
152427,1.20115727856182,3.49886726992154,1.0120514079638,31
152831,3.99676810284995,2.20596650489177,-0.137107259741677,29
153025,-1.47197379772118,0.323467425370961,-0.250524225395786,22
153227,-0.544644947990244,-2.01556565869106,1.05756154266115,31
153429,-0.731481319755776,3.07999002587725,0.482964412938496,34
154229,3.29869205094138,2.17125121968768,0.912527446093785,23
154431,-7.27570497121809,-0.54356844633796,0.308505300466801,28
154532,0.13355578106794,-0.791583556662457,-0.0745915365956344,28
154734,-5.26566958650164,2.52047092603349,1.09621998288774,34
154835,0.752790119081751,0.718075069311221,-0.0121670725398252,35
154936,6.53433619098442,-2.65028341915708,-1.11870366912065,27
155231,-0.716521868799817,1.38858203373783,-0.35593900362656,32
155938,-2.5480099504329,2.79769722547588,-1.77683294491141,27
156031,-3.44557064112009,1.69543665747001,-0.282883405214673,30
156233,-4.70540793786066,-3.00075622346335,0.885487054604863,25
156334,-0.459638776538628,0.167746069416413,0.581620395575152,27
156435,-0.315806820621999,3.75718114545205,1.5909712020423,24
156536,-1.00142985235899,3.4440086052354,2.05339290668928,22
157336,-0.684412638922793,3.05041733999512,1.53701670570008,34
157437,-1.79552139145548,-0.308908493463595,0.7391069766525,29
157942,2.2972468442285,2.01656372397311,0.0075589338031639,36
158035,0.0637945179424376,0.0460625834394929,0.610763227456144,30
158136,4.4099057079161,-0.401903313715376,0.879262726548509,33
158338,-0.54635024534674,4.04150856524981,0.1928268107597,24
158540,-1.32733955031977,0.0981734164453126,0.97631704687945,33
158843,0.448381793618936,1.48698399150552,-0.681562894512464,29
159138,-5.74013435794628,0.876950085749675,0.696980256714424,32
159239,-2.86313257345703,-0.108143055567918,-0.515106440282931,32
159340,-6.66709714037035,0.59161459313222,0.0701398187523106,29
159441,0.425820351489268,0.358410395705805,-2.04530270735799,27
159744,-3.46539430570538,0.488066933992445,0.685375608155946,31
159946,1.46962519618899,3.70465860440994,1.02054356829157,29
160123,1.27439828575313,-1.00267582852005,0.0413842237413705,32
160931,-0.140919973428815,2.87662176625472,0.646841675783121,31
161731,-1.56772823408846,1.98783823991672,0.697167727501486,35
162026,-1.7727395924659,0.778435310928543,1.19938393621108,31
162228,-5.87939336887606,1.28920090624076,1.47365653484015,24
162329,-3.60380529831293,-3.28679495881575,-0.260002442033732,28
162733,1.12552125713054,1.79100976055996,1.41306651323897,26
163129,-2.80007899490846,0.735754466145368,-1.17977351129241,28
164030,-3.60543132360949,2.0861179465259,2.39704018866194,32
164131,2.94006038519744,3.271008939709,1.65246421208213,28
164636,-3.20695954138449,1.15109566376267,0.258408557621699,24
164939,4.85079911121582,-0.205673746862958,-2.82051607559614,29
165436,1.57342134983723,2.35924547510586,-0.430077957717978,27
165638,-4.528268240387,4.63309708376981,0.836155358995671,27
166438,1.25578189334092,2.07794841558214,1.17073851406269,32
167036,-4.33516895250483,1.62970483966113,-2.10358117850014,30
167238,-0.842904903469014,1.51370466440798,-0.95844986752056,33
167440,-1.26611558602299,1.08624728969917,-0.909527569461183,30
168341,-1.99041830765074,0.297349516197264,1.0291293722255,32
168745,4.70706312344483,1.07563534400013,-0.346833809300645,22
168947,-2.2188299064236,-0.104005528708928,0.149569012614742,28
169444,0.451113440873196,1.45748649174848,-1.09231104973322,29
169545,-1.77082398664479,2.30690357426113,0.707035435445557,22
169949,-3.97800348184618,1.53750351387314,0.767558413617337,29
170631,-4.29647765880957,2.00589305866537,-1.02786975800546,33
170934,2.89586558636416,0.0169705549592263,-1.9029406072247,28
171330,-1.93415930610023,0.305012320870569,-0.382228426901543,27
172029,1.08962213083243,-0.180037777772177,-0.595698903701616,27
172130,0.884408435023607,0.571347927395528,0.604353052914384,28
172332,-1.74586326103119,-2.41317080762498,1.01484622577187,30
172433,-0.238743955444974,-0.279109236447177,2.37710250796413,23
172534,-2.62262467085772,1.57745898791498,1.9122788735908,23
172938,-0.836590431439721,-3.3556311336447,-1.85877254087812,32
173334,1.5276924194403,4.26848922150777,0.322432265140062,28
173435,-1.3457665076713,2.83311343488172,0.232305823410709,29
173536,-0.234771199496455,3.33579594824915,0.579381145118463,35
173637,-4.6500875626322,2.18863928760703,1.22245742370016,23
173839,0.428783714598289,0.0092910736771641,0.738882317140527,22
173940,0.881541778680347,2.56696387433511,1.20346307168504,27
174437,0.390407994294231,-1.63774604202148,-1.38116810830823,32
174841,-7.18189214540983,1.48591047914981,1.06391840839612,23
175136,-3.31893031827916,0.381711688008702,0.627800833055118,22
175237,-3.36478759230104,2.74762079226932,1.37752817954277,31
175338,-0.0643991145373345,1.54503219763978,1.84900874563599,22
175742,-2.00261616412354,1.69156950233046,0.249490310713265,35
176037,-0.297665688333296,2.65885344193019,1.42561676397311,30
176441,0.772883461067936,0.508783290073751,0.529397132778155,29
176542,1.15753791230732,-1.78874122038652,1.94589756291237,28
176845,-4.24545901408037,-0.041007172011625,0.589695427810491,26
177140,0.440921588077929,1.27187887339459,0.690742477856493,32
177241,-2.42653696967202,1.05683459115245,1.46644392650611,27
177645,0.177318596571441,1.51009638475481,0.945123883896511,29
178243,1.90529545657858,-2.84836900234889,0.513861776697059,23
178849,1.64944856181535,1.06037807042537,1.98757967866755,24
178950,2.78309396547688,3.03446108003287,1.58412314002975,34
179245,2.69934430946991,-1.5115143322127,1.54071358033896,32
179346,-2.9875814152667,2.1322565128958,1.3736287324955,27
180230,-2.34631676543567,3.82576099866741,1.59718384674313,27
180432,-2.20297674597815,3.82076639752994,0.797189169449263,34
180735,-2.06260354213449,-0.189801472619645,-0.263052840452716,35
180937,3.30038408429497,3.68691028976668,0.865583594701667,36
181232,-3.58283535882059,2.22829124118265,0.65707523525499,26
182739,-1.01079067289732,-0.0301044176353325,-0.584127589347632,30
183034,-2.08717997359489,1.17095267971,1.27363955693158,33
183741,2.56062053147644,1.67293005349684,0.0771892152867415,35
185038,4.66929337345856,0.858417162101937,0.82372513035521,31
185139,-3.64989875893564,1.31471555255206,2.00454988180535,31
185341,1.7155500554002,0.792837864911822,-0.187064714942863,24
185442,-2.29757221371791,4.05980164131378,2.3232588191288,22
185947,4.74045964202926,1.68931797154982,-0.939412630388814,29
186141,1.55404586791161,-5.29201376961042,-2.23929818100903,31
186444,5.00949525619677,2.04700635866722,0.947446460406344,25
186545,4.3932667616488,-0.439018656088062,-0.0798082794078152,34
187345,-0.0671200457155832,3.82760333873937,1.11902337938246,31
187547,-2.35111777048119,-0.0462783721706927,2.06823367957045,32
187850,-2.84361401111626,-0.478907877069789,1.11393916600264,22
188145,-3.25759075990074,3.57845070553296,1.42228476111909,32
188347,-4.38232566951068,-1.5921225135123,1.45119863993116,28
188448,-0.487432929989563,3.55332460380334,2.00617193139328,25
188549,2.16455177956111,0.34730162713296,-0.393242511234909,23
189349,-2.3687795795616,0.694779149317937,1.59833810506992,26
189450,-0.0197111987748724,-2.15480192500134,-1.15426029320097,23
189652,-2.11922289679842,0.868345355476582,-1.30485209722435,30
190031,0.517202239407148,3.72514734951476,0.931464563820848,27
191033,-0.176535250167797,0.945837925271197,-0.748056212483141,28
191235,-4.21856321101762,1.298492304629,1.89600827038464,24
191336,0.587215781012653,2.93223675761694,2.32520403798053,30
191841,-0.60005113066186,1.26433541402954,-0.678186181755316,26
191942,-4.49336415184305,0.369511542602517,-0.173066997763512,27
192035,-5.48849952951121,-0.711310558181763,-0.299998756333644,30
192136,0.263106876220808,-2.38639490459376,-0.326097675043331,22
192540,-1.94854875697544,0.548666749038264,-0.229907895910551,28
192641,-1.28032156388583,0.566369657454079,-0.569099942922965,34
192843,0.0342002231039846,2.03092437156263,-1.50760237276539,28
193239,0.0114491586803259,-1.08540750912954,-0.168463230408392,30
193845,-4.08100431411949,1.61220071280051,-0.0933630438501658,24
194140,-0.671843696491063,-2.74049510702014,-0.0745329323975426,30
194443,-3.76255335064164,1.14243286172117,2.74113615178112,27
194645,1.55948011256757,1.19967756678086,0.157553667899404,27
195041,-2.92634667270633,0.118738946734364,1.75133072691502,31
195445,4.42455463390304,3.44269067856293,1.64004355698615,26
196144,3.85684892348101,-0.6249528069784,1.04562627032329,31
196346,-2.22026554711287,0.748136601058275,1.95329264855313,27
196750,3.4247978539743,-2.33401839111849,1.5759180033621,26
198350,-1.34992683009536,3.13805989766485,1.43572353082036,31
198451,1.89022823737366,-0.216673795937558,-1.52859739330568,26
198653,0.253911386978871,1.43611927910882,1.05897649866251,23
199352,-1.21802062952784,2.94477600557032,1.46487405347545,25
199453,-1.71679243802918,1.19984045355691,0.224750290418058,23
199655,0.591283154716104,0.454250739223173,0.429092085370803,32
200008,-0.405413129675423,2.52562114235798,-0.411616562332578,30
200109,-3.35601488862416,2.73765712968279,1.45259945108551,32
200210,-0.868599800965875,2.75196058698618,1.81836090723155,26
200311,-2.12123606963401,3.20566153912405,-1.14391048205345,34
200513,0.924529974185614,0.924636550506007,0.176623885997297,25
200614,-5.42602935337839,-0.281405725133609,-0.92633881247238,32
201111,4.30710998216329,-0.492162286059585,-1.23244048405328,29
201414,-2.98860910541759,1.61067555635738,0.145369430384538,22
201515,-4.91360919919876,1.71471578529863,0.825294580478065,26
201818,0.193303470613482,0.815539479767374,-0.581389501738156,30
202113,-1.25750105532794,1.95846246831812,0.954681129762794,23
202719,-7.51937512552985,-0.111709127744085,0.288162336841228,23
202820,5.79928109416813,-1.80937301913042,-1.17933432739587,36
203418,0.780498301766703,2.93784916444785,0.883344790982702,29
203923,0.339892862540003,-0.16846561777127,0.322681007316884,29
204319,2.32689150828457,3.13707978358029,-0.404166025824019,27
204420,0.825448701300691,-0.573164418992193,1.74180357869453,28
204521,-1.6687237963469,0.496403213433906,0.290019651528527,31
204622,-4.22731245472664,-1.44362432589349,-0.336243078221051,30
205119,-1.8006974153601,1.13814507145478,-0.190911121038283,31
205725,1.37931940323724,1.86005276487202,1.73090719624016,23
205826,2.01880869598037,1.73268429829858,0.70087459429487,31
206525,-2.15309645065395,2.97993389957631,1.31970789734979,28
206828,-4.55740555751688,3.43597715740585,2.8529239705997,22
208226,-2.8459114628799,4.10803511370505,-0.59412914969092,24
208327,0.47521010515891,1.02162536945994,1.11413468240206,30
209127,3.25441321556281,0.450136382959378,1.12544020906986,32
209228,2.05008479732639,2.42242442737642,1.13648607390027,29
209329,-3.21411580374467,2.43714447078784,-0.913944159226662,32
209935,5.50842075670443,-1.4163757493315,2.26237424356013,24
210011,-1.80261551252683,2.76883211099662,2.27505147011636,24
210112,1.76476414391222,1.29569268796123,0.684882205803633,25
210617,-2.07973311674758,0.0424828610466435,-1.35755313911465,32
211114,-5.50147802960238,-2.0896617079616,0.0697491323773895,30
211215,-1.30200652519983,5.32769228498965,1.77119919995262,29
211316,3.286931129606,-0.320157865812445,-2.98590986564842,31
211417,-2.88679678135081,3.32829876179651,0.435260730644393,36
211619,-0.568763882098656,2.46228280355771,2.01214272472594,27
211821,2.32503247101575,1.05573946105409,1.41059062021977,28
211922,1.45869021305371,-0.0174969554858721,-1.51614059209535,26
212015,-3.51764767020301,4.73381038561273,-1.23426715468047,25
212419,-1.02276256124322,2.63618006427121,1.81473391805669,29
